Brand,Model,Year,Selling_Price,KM_Driven,Fuel,Seller_Type,Transmission,Owner
10,1284,2018,1600000,40000,1,0,1,0
25,945,2019,800000,10000,0,0,0,0
9,1083,2013,320000,50000,1,0,0,0
18,229,2016,300000,25000,0,0,0,0
10,1285,2018,740000,25000,0,0,0,0
5,1286,2019,350000,1300,0,0,0,0
5,1287,2014,280000,40000,0,0,0,0
18,924,2018,675000,50000,1,0,1,0
10,584,2011,300000,20000,0,0,0,0
3,1288,2011,400000,76000,1,0,0,2
17,987,2010,420000,100000,1,0,0,2
25,1289,2008,300000,120000,1,0,0,0
18,974,2010,170000,70000,0,0,0,0
10,117,2014,210000,70000,0,0,0,2
18,99,2015,600000,60000,1,0,0,1
18,35,2014,260000,38000,0,0,0,1
25,996,2015,82000,19000,0,0,0,0
17,1078,2016,690000,75000,1,0,0,0
10,1290,2015,300000,70000,1,0,0,0
9,1291,2017,1250000,30000,1,0,0,0
10,253,2017,799000,31707,1,0,0,0
26,1292,2010,1000000,180000,1,0,0,0
18,229,2014,190000,90000,0,0,0,1
17,1293,2014,250000,30000,1,0,0,0
10,1294,2009,200000,60000,0,0,0,0
17,641,2005,300000,90000,1,0,0,1
25,623,2015,250000,120000,0,0,0,1
18,0,2008,90000,70000,0,0,0,2
10,588,2001,68000,70000,0,0,0,0
10,38,2017,500000,26500,0,0,0,0
10,590,2017,900000,50000,1,0,0,0
18,152,2007,100000,52000,0,0,0,1
23,344,2016,700000,160000,1,0,0,0
28,1295,2012,1750000,115992,1,1,1,2
18,723,2017,290000,110000,0,0,0,1
26,831,2014,1050000,97000,1,0,0,1
25,1163,2008,70000,100000,1,0,0,2
18,44,2016,520000,41000,1,0,0,0
25,465,2012,150000,90000,1,0,0,0
10,542,2008,120000,90000,0,0,0,0
10,1296,2016,600000,25000,0,0,0,0
25,1297,2010,150000,70000,1,0,0,1
27,1298,2011,400000,60000,0,0,0,0
18,229,2015,310000,30000,0,0,0,1
18,205,2015,550000,30000,0,0,0,0
10,734,2016,550000,60000,1,0,0,0
10,208,2013,320000,73000,1,0,0,0
18,337,1992,50000,100000,0,0,0,3
10,38,2018,500000,32000,0,0,0,0
23,91,2018,360000,26500,0,0,0,0
18,585,2017,700000,50000,1,0,0,1
18,99,2012,700000,110000,1,0,0,1
10,213,2017,655000,84000,1,1,0,0
18,585,2017,700000,50000,1,0,0,1
3,1299,2011,200000,110000,4,0,0,0
23,72,2012,375000,150000,1,0,0,0
10,2,2012,470000,109052,1,1,0,0
18,1300,2015,550000,90658,1,1,0,0
9,4,2014,500000,110000,1,0,0,1
5,1301,2015,210000,25000,0,0,0,0
18,157,2018,270000,20000,0,0,0,0
24,982,2010,300000,80000,0,0,0,0
18,974,2007,80000,60000,0,0,0,2
19,1302,2013,1451000,81000,1,1,1,0
25,675,2018,1085000,15000,1,0,0,0
10,1303,2009,245000,75000,1,1,1,0
9,487,2017,700000,25552,0,1,0,1
10,49,2018,300000,20000,0,0,0,0
10,1097,2017,350000,80000,1,0,0,0
10,757,2017,635000,25000,0,1,1,0
9,633,2012,325000,40700,0,0,0,0
17,1304,2017,1150000,65500,1,1,1,0
25,1305,2008,110000,42000,0,1,0,0
9,747,2018,890000,8000,0,1,0,0
18,1306,2007,73000,80000,0,0,0,1
3,682,2014,170000,77000,0,0,0,0
18,580,2016,750000,6000,0,1,0,0
10,508,2017,280000,28838,0,0,0,0
18,205,2018,690000,11174,0,1,0,0
25,1184,2008,130000,120000,0,0,0,0
18,1306,2007,73000,80000,0,0,0,1
10,37,2007,85000,85000,0,0,0,1
10,1307,2018,1575000,10000,0,0,1,0
21,543,2013,325000,105000,1,0,0,0
9,1030,1998,85000,120000,0,0,0,1
10,708,2018,860000,30000,1,1,0,1
18,1308,2017,690000,41000,1,0,0,0
10,31,2013,650000,54000,1,1,0,0
3,1309,2014,375000,40000,1,0,0,0
10,223,2013,525000,71000,1,1,0,0
18,1070,2016,330000,72500,0,1,0,0
18,1070,2013,280000,76600,0,1,0,0
18,1129,2014,470000,40000,0,0,0,0
27,341,2011,350000,110000,1,0,0,0
9,1310,2012,480000,63000,0,1,0,0
10,1205,2016,620000,60000,1,0,0,0
5,1287,2014,250000,58000,0,0,0,0
3,288,2010,78692,80000,0,0,0,1
10,1107,2012,350000,80000,1,0,0,0
18,441,2013,250000,70000,0,0,0,1
10,164,2011,260000,97700,0,0,0,3
9,819,2016,640000,36000,1,0,0,1
25,311,2008,220000,90000,1,0,0,1
27,712,2015,465000,130000,1,0,0,0
18,103,2010,229999,120000,1,0,0,1
18,35,2018,425000,15000,0,0,0,0
25,483,2008,95000,120000,0,0,0,2
10,353,2012,170000,170000,4,0,0,2
5,3,2016,229999,37500,0,0,0,1
18,115,1999,45000,50000,0,0,0,2
18,1311,2007,479000,145000,0,0,0,2
17,969,2016,370000,60000,0,0,0,0
10,1109,2016,340000,30000,0,0,0,0
18,954,2016,620000,35000,0,0,0,0
25,1312,2012,270000,60000,1,0,0,0
25,1313,2018,400000,35000,1,0,0,0
18,723,2015,260000,40000,0,0,0,0
10,588,2003,48000,50000,0,0,0,3
25,1268,2015,100000,23800,0,0,0,1
21,602,2015,490000,70000,1,0,0,0
18,1066,2010,120000,90000,4,0,0,1
10,192,2008,125000,102000,0,0,0,1
10,117,2013,160000,80000,0,0,0,0
18,229,2019,190000,5000,0,0,0,0
25,968,2019,1700000,10000,1,0,0,0
10,970,2011,250000,50000,0,0,0,0
18,971,2019,500000,15000,0,0,0,0
26,972,2008,400000,35000,0,0,0,1
6,1314,2011,500000,20000,0,0,0,0
26,404,2014,1800000,99000,1,0,1,0
9,1315,2008,320000,90000,0,0,0,0
9,846,2007,250000,47000,0,1,1,0
8,160,2010,105000,90000,1,0,0,2
10,188,2018,550000,20000,0,0,0,0
10,1316,2019,600000,1100,0,0,1,0
18,221,2020,210000,40000,0,0,0,0
18,605,2012,210000,15000,0,0,0,0
18,39,2009,150000,40000,0,0,0,0
10,345,2008,125000,60000,0,0,0,0
18,1068,2016,380000,20000,0,0,0,0
18,102,2019,600000,5000,0,0,0,0
18,667,2016,490000,27000,0,0,0,0
18,493,2018,545000,38000,1,0,0,1
18,35,2015,250000,25000,0,0,0,0
10,1317,2020,1050000,1100,0,0,0,0
18,441,2007,100000,100000,0,0,0,0
8,347,2014,250000,100000,1,0,0,1
18,786,2007,100000,110000,0,0,0,0
8,1318,2016,350000,60000,1,0,0,1
23,1319,2012,370000,70000,1,0,0,1
18,1101,2004,121000,110000,0,0,0,1
8,1320,2017,570000,44077,0,1,1,0
18,106,2017,785000,24000,1,0,0,0
18,1321,2018,850000,30000,1,0,0,0
18,35,2016,375000,30000,0,0,0,1
18,205,2017,619000,40000,0,0,0,0
3,111,2011,335000,90000,1,0,0,1
26,294,2006,500000,50000,1,0,0,0
18,692,2003,60000,100000,0,0,0,1
18,293,2010,130000,50000,0,0,0,1
17,1322,2015,210000,210000,1,0,0,0
26,669,2019,1900000,20000,1,0,0,0
25,1018,2013,270000,70000,1,0,0,1
18,1,2010,225000,100000,0,0,0,1
18,93,2011,150000,160000,0,0,0,1
3,165,2013,173000,70000,1,0,0,0
2,168,2018,4800000,9422,1,0,1,0
27,1323,2017,710000,110000,1,0,1,0
26,1324,2019,1500000,20000,0,0,0,0
18,888,2017,550000,20000,0,0,0,0
18,121,2008,58000,70000,0,0,0,1
1,1325,2012,1200000,60000,0,0,1,2
17,568,2013,500000,150000,1,0,0,0
18,1110,2009,120000,83000,0,0,0,1
26,1326,2012,300000,250000,1,0,0,0
10,117,2018,300000,30000,0,0,0,0
5,351,2015,295000,21000,0,0,0,0
18,452,2018,587000,80000,2,0,0,0
0,1327,2012,430000,50000,0,0,0,1
10,184,2007,123000,50000,0,0,0,1
24,1328,2012,450000,48500,1,0,1,1
18,1,2007,130000,60000,0,0,0,2
25,109,2010,110000,90000,1,0,0,1
17,1329,2010,200000,240000,1,0,0,2
10,190,2015,320000,70000,0,0,0,1
18,479,2014,300000,50000,0,0,0,0
27,1330,2016,350000,110000,0,0,0,0
18,1331,2018,800000,50000,0,0,0,0
10,1332,2016,270000,175000,1,0,0,0
10,1333,2017,540000,60000,0,0,0,0
18,647,2011,160000,60000,2,0,0,1
18,877,2013,340000,100000,1,0,0,1
18,41,2017,350000,40000,0,0,0,1
27,680,2011,300000,100000,1,0,0,0
18,275,2013,330000,63000,1,0,0,0
18,647,2016,325000,80000,2,0,0,1
18,95,2013,250000,55000,1,0,0,0
18,1334,2013,250000,55000,1,0,0,0
3,403,2015,240000,60000,0,0,0,0
10,732,2020,545000,5000,0,0,0,0
10,1335,2015,300000,48000,0,1,0,0
3,141,2010,130000,80000,0,0,0,1
23,91,2017,240000,50000,0,0,0,0
23,286,2018,360000,15000,0,0,0,0
10,1138,2012,250000,70000,1,0,0,0
24,1336,2019,475000,105000,1,1,1,0
10,734,2016,600000,50000,1,0,0,1
25,139,2010,150000,80000,1,0,0,1
8,1337,2017,700000,50000,1,0,0,0
17,175,2016,1290000,5000,1,0,0,0
10,144,2004,80000,58000,0,0,0,0
10,269,2015,425000,12000,0,0,0,0
18,1338,2018,500000,10000,0,0,1,0
10,37,2012,193000,45000,0,0,0,1
9,394,2015,800000,10000,0,0,0,0
18,1,2008,150000,50000,0,0,0,0
18,0,2002,80000,40000,0,0,0,3
8,704,2010,130000,100000,1,0,0,2
8,704,2012,280000,80000,1,0,0,1
17,823,2011,229999,110000,1,0,0,1
18,775,2008,80000,120000,0,0,0,0
25,796,2010,70000,10000,0,0,0,0
18,275,2013,240000,60000,1,0,0,1
17,1090,2010,380000,72000,1,0,0,1
18,275,2013,240000,60000,1,0,0,1
10,73,2006,80000,110000,0,0,0,0
10,192,2013,265000,50000,0,0,0,0
10,1339,2018,320000,25000,0,0,0,0
21,751,2014,500000,120000,1,0,0,2
10,561,2016,1300000,55000,1,0,0,0
17,187,2018,1500000,35000,1,0,0,0
26,481,2016,1800000,110000,1,0,1,0
17,175,2014,600000,80000,1,0,0,1
25,1340,2018,420000,80000,0,0,0,0
18,1172,2009,140000,120000,0,0,0,0
24,407,2010,300000,100000,1,0,0,1
10,128,2006,100000,60000,0,1,0,1
18,150,2017,350000,25000,0,1,0,0
8,910,2018,850000,19000,0,1,0,0
18,152,2008,140000,54000,0,1,0,0
8,1116,2015,550000,17100,0,1,0,1
10,1341,2017,525000,19000,0,1,1,0
8,305,2015,470000,146000,1,1,0,0
8,587,2013,900000,98000,1,1,1,0
8,1342,2011,500000,224642,1,1,0,1
18,486,1998,80000,120000,0,0,0,1
17,1293,2011,175000,175000,1,0,0,0
17,922,2017,1350000,15000,1,0,1,1
23,143,2017,800000,50000,1,0,0,0
5,78,2017,250000,15000,0,0,0,0
18,1343,2018,700000,25000,0,0,1,0
25,1344,2019,800000,25000,1,0,0,0
17,175,2013,660000,69000,1,0,0,0
18,142,2015,465000,60000,1,0,0,2
17,1075,2006,180000,222435,1,0,0,1
18,95,2017,600000,66000,1,0,0,2
8,1345,2010,150000,110000,0,0,0,0
10,2,2014,450000,78000,1,0,0,1
10,1000,2019,721000,10000,0,0,0,0
18,671,2018,300000,35000,0,0,0,0
17,1251,2019,1000000,10000,1,0,0,0
23,91,2016,300000,40000,0,0,0,0
17,36,2013,450000,120000,1,0,0,0
18,1346,1997,79000,70000,0,0,1,0
8,1174,2017,545000,40000,1,0,0,0
9,1347,2018,844999,20000,1,0,0,0
24,1348,2016,700000,93000,1,0,0,0
26,357,2016,650000,159000,1,0,0,0
8,305,2014,525000,75000,1,0,0,1
8,206,2006,110000,101100,1,0,0,2
25,1349,2011,180000,66000,1,0,0,0
10,192,2012,280000,30000,0,0,0,1
23,286,2019,400000,10000,0,0,0,0
17,474,2012,625000,126000,1,0,0,1
27,712,2015,535000,70000,1,0,0,0
18,886,2017,459999,50000,1,0,0,0
17,641,2010,300000,100000,1,0,0,0
9,60,2007,280000,60000,0,0,1,0
9,537,2014,500000,70000,0,0,0,0
10,1350,2019,1200000,1200,0,0,0,0
23,91,2016,300000,40000,0,0,0,0
25,748,2011,180000,80000,1,0,0,2
10,1351,2011,180000,134444,0,0,1,1
18,39,2009,78000,120000,0,0,0,1
21,741,2011,160000,120000,1,0,0,0
17,830,2014,600000,238000,1,0,0,0
18,1,2008,110000,100000,0,0,0,1
17,1352,2011,450000,110000,1,0,0,1
17,1353,2019,1350000,35000,1,0,0,0
9,1354,2003,120000,165000,0,0,0,1
9,1028,2018,1040000,42000,1,0,0,0
10,65,2014,390000,70000,1,0,0,1
25,1355,2011,65000,60000,0,0,0,1
27,457,2013,320000,115000,1,0,0,2
27,182,2017,720000,70000,1,0,0,0
18,841,2007,220000,80000,0,0,0,1
18,479,2011,225000,65000,0,1,0,0
25,932,2010,200000,150000,1,0,0,1
26,50,2015,434999,75000,1,1,0,1
8,160,2012,300000,63700,1,0,0,0
9,4,2018,700000,74800,1,0,0,0
8,308,2009,500000,105000,1,0,0,1
23,324,2016,500000,40000,1,0,0,0
18,369,2016,400000,90000,1,0,0,1
26,688,2015,825000,75000,1,1,0,1
18,95,2018,720000,15000,1,0,0,0
18,1356,2009,110000,30000,0,0,0,1
17,830,2014,600000,100000,1,0,0,1
17,1357,2009,275000,155000,1,0,1,2
15,1358,2012,2349000,149000,1,0,1,1
10,213,2017,740000,60000,1,0,0,0
18,260,2017,800000,90000,1,0,0,0
10,469,2019,1100000,100000,1,0,0,0
2,1123,2012,750000,100000,1,0,1,1
18,432,2012,200000,90000,0,0,0,1
25,1359,2009,210000,75000,1,0,0,0
18,142,2009,270000,120000,1,0,0,1
26,710,2016,630000,90000,1,0,0,1
10,6,2015,375000,55000,0,0,0,0
17,370,2010,300000,70000,1,0,0,0
17,86,2016,580000,95000,1,0,0,1
10,1360,2014,550000,50000,1,0,0,0
18,1232,2016,750000,50000,1,0,0,0
18,325,2014,250000,60516,0,0,0,0
10,2,2012,434999,235000,1,0,0,1
19,1361,2007,900000,76731,1,1,1,0
18,1362,2016,685000,64000,1,1,0,0
18,142,2014,540000,65000,1,1,0,0
9,594,2018,1165000,13000,0,1,1,4
8,1046,2014,610000,77000,1,1,0,0
10,903,2011,254999,24000,0,1,0,0
21,1363,2014,280000,63840,0,1,0,0
25,1340,2017,370000,25000,0,0,0,0
25,311,2011,459999,76400,1,0,0,1
18,101,1998,42000,70000,0,0,0,2
18,101,1998,42000,70000,0,0,0,2
6,1364,2011,190000,80000,1,0,0,2
6,1365,2010,165000,100000,0,0,0,3
8,1366,2017,710000,40000,1,0,0,0
10,69,2018,1200000,15000,0,0,0,0
18,1172,2011,229999,70000,0,0,0,0
23,91,2018,310000,15000,0,0,0,0
18,35,2015,320000,40000,0,0,0,0
18,0,2006,100000,54000,0,0,0,0
10,342,2009,160000,90000,1,0,0,0
18,121,2007,60000,52000,0,0,0,0
25,465,2012,100000,200000,1,0,0,2
3,165,2016,350000,35000,1,0,0,1
23,1367,2017,700000,60000,1,0,0,0
18,150,2017,300000,31489,0,0,0,0
10,512,2018,830000,40000,1,0,0,0
17,711,2013,220000,110000,1,0,0,0
25,1163,2009,130000,50000,1,0,0,0
10,1164,2012,330000,44000,0,0,0,0
9,1082,2010,254999,90000,0,0,0,1
10,496,2014,600000,50000,0,0,0,1
10,405,2012,210000,50000,0,0,0,0
18,746,2007,120000,81366,0,0,0,0
18,163,2006,95000,110000,0,0,0,0
26,294,2006,229999,300000,1,0,0,0
10,1368,2010,229999,70000,0,0,0,0
10,1107,2013,400000,100000,1,0,0,0
18,1369,2005,300000,70000,0,0,0,1
8,284,2013,300000,50000,1,0,0,0
8,1370,2009,80000,180000,1,0,0,1
18,0,2008,80000,50000,0,0,0,1
18,865,2007,100000,90000,0,0,0,1
25,56,2012,300000,110000,1,0,0,0
18,1371,2018,700000,26000,0,0,1,0
18,315,2016,975000,65000,1,0,0,0
3,426,2009,500000,130000,1,0,0,0
23,72,2013,550000,75000,1,0,0,1
21,549,2014,550000,110000,1,0,0,1
18,432,2014,240000,50000,0,0,0,0
18,115,1997,50000,80000,0,0,0,1
25,755,2009,120000,80000,0,0,0,1
18,229,2013,900000,60000,0,0,0,1
9,747,2009,250000,90000,0,0,0,1
23,286,2017,280000,36000,0,0,0,0
25,1372,2010,85000,87000,1,0,0,0
25,331,2011,90000,80000,1,0,0,0
3,1281,2015,500000,50000,1,0,0,0
18,115,2013,200000,60000,0,0,0,0
23,91,2015,250000,50000,0,0,0,0
18,95,2014,185000,40000,1,0,0,2
10,542,2008,100000,60000,0,0,0,1
26,1373,2015,610000,55000,1,0,0,0
17,130,2012,290000,80000,1,0,0,0
17,1374,2012,300000,295000,1,0,0,0
10,117,2015,225000,80000,0,0,0,0
18,150,2017,320000,50000,0,0,0,1
25,139,2012,135000,158000,1,0,0,2
26,195,2006,400000,400000,1,0,0,2
18,35,2016,400000,25000,0,0,0,0
10,299,2017,570000,35000,0,0,0,0
18,699,2018,500000,12000,0,0,0,0
18,204,2015,130000,70000,0,0,0,0
25,234,2018,360000,4000,0,0,0,0
8,241,2017,530000,10832,0,1,0,0
10,192,2009,250000,50000,0,0,0,0
21,679,2016,600000,19495,0,1,0,0
23,662,2013,570000,62668,1,1,0,0
17,175,2013,850000,85710,1,1,0,0
8,704,2011,250000,55130,1,1,0,1
8,305,2014,580000,63356,1,1,0,1
26,1292,2012,1680000,129627,1,1,0,0
3,238,2010,180000,15000,0,0,0,0
25,1035,2017,300000,50000,0,0,0,0
26,1375,2012,269000,70000,0,0,0,1
18,150,2018,231999,20000,0,0,0,0
3,333,2011,150000,60000,0,0,0,2
10,562,2017,495000,5000,0,0,0,0
18,473,2014,700000,15000,0,0,0,0
5,1025,2018,400000,4400,0,0,0,1
17,1376,2019,599000,15000,1,0,0,2
23,72,2013,421000,45000,1,0,0,0
8,1337,2018,841000,1000,1,0,0,0
10,28,2014,295000,38500,0,0,0,0
10,970,2011,220000,25000,0,0,0,0
8,1377,2013,250000,35000,1,0,0,0
26,1292,2009,1100000,110000,1,0,0,1
10,866,2012,300000,40000,0,0,0,0
3,1378,2007,80000,110000,0,0,0,1
3,165,2013,215000,20000,1,0,0,2
10,49,2012,245000,14987,0,1,0,0
8,361,2016,650000,25061,1,1,0,0
8,891,2017,760000,42494,1,1,0,0
9,644,2014,395000,44875,1,1,0,0
8,704,2014,280000,89741,1,1,0,1
9,1379,2016,495000,65000,1,1,0,0
9,609,2016,525000,35000,1,1,0,0
26,1380,2009,420000,347089,1,1,0,0
25,1381,2010,210000,34500,1,0,0,0
10,299,2018,650000,30000,0,0,0,0
2,396,2018,2300000,39000,1,0,1,0
8,1117,2019,525000,16000,1,0,0,0
18,647,2010,195000,80000,2,0,0,1
18,106,2016,650000,60000,1,0,0,0
17,1159,2015,540000,110000,1,0,0,0
18,229,2014,180000,61000,0,0,0,0
17,869,2017,750000,29000,1,0,0,0
18,214,2018,980000,50000,1,0,0,0
6,1382,2014,250000,90000,1,0,0,0
10,1316,2018,550000,35000,0,0,1,0
27,1267,2015,509999,43000,0,0,0,1
18,433,2017,320000,50000,0,0,0,0
10,547,2016,275000,25000,0,0,0,0
17,71,2013,550000,222252,1,0,0,0
18,974,2009,145000,50000,0,0,0,1
6,1383,2013,250000,80000,1,0,0,0
10,2,2012,520000,35000,1,0,0,0
18,39,2007,95000,85000,0,0,0,1
26,193,2011,725000,110000,1,0,0,2
18,0,2006,55000,70000,0,0,0,1
9,47,2014,600000,100000,1,0,0,0
27,849,2013,330000,120000,1,0,0,1
18,95,2015,470000,89000,1,0,0,0
18,1073,2013,365000,120000,1,0,0,0
10,49,2013,250000,40000,0,0,0,1
18,35,2017,430000,17000,0,0,0,0
18,334,2013,400000,125000,1,0,0,1
18,954,2015,615000,110000,0,0,0,1
8,160,2011,150000,120000,1,0,0,1
8,347,2014,240000,90000,1,0,0,0
17,936,2014,800000,90000,1,0,0,0
10,353,2015,240000,110000,4,0,0,0
8,305,2014,600000,87000,1,0,0,1
17,36,2014,800000,15000,1,0,0,0
10,240,2015,160000,70000,0,0,0,0
8,1384,2012,350000,38000,0,0,0,0
9,747,2011,300000,64000,0,0,0,1
25,1385,2015,399000,55250,1,0,0,0
17,641,2011,300000,110000,1,0,0,0
18,1386,2012,150000,70000,0,0,1,0
3,111,2010,320000,60000,1,0,0,2
25,429,2018,1280000,17000,1,0,0,0
23,286,2017,300000,13000,0,0,0,1
21,1387,2016,1000000,60000,1,0,0,0
20,592,2012,1090000,120000,1,0,0,1
25,827,2012,450000,97000,1,0,0,1
25,483,2007,60000,130000,0,0,0,1
18,954,2013,500000,50000,0,0,0,0
25,139,2012,200000,120000,1,0,0,1
8,305,2015,650000,68000,1,0,0,0
18,39,2006,60000,100000,0,0,0,1
18,99,2013,250999,80000,1,0,0,0
10,1388,2012,185000,67000,2,1,0,1
18,150,2015,155000,60000,0,0,0,0
18,422,2019,600000,5000,0,0,0,0
23,1229,2016,300000,20000,0,0,0,0
10,1389,2018,850000,12500,0,0,0,0
18,1231,2019,470000,4000,2,0,0,0
8,359,2019,600000,25000,0,0,0,0
26,25,2013,700000,70000,1,0,0,1
18,928,2007,70000,162000,4,0,0,0
26,1292,2010,1250000,205000,1,0,0,1
1,1390,2008,650000,70000,0,0,1,2
10,1391,2018,450000,70000,1,0,0,1
17,71,2014,750000,100000,1,0,0,1
26,25,2013,775000,70000,1,0,0,1
10,1392,2011,800000,220000,1,0,0,0
9,1393,2015,360000,80000,0,0,0,1
26,52,2010,250000,120000,1,0,0,0
13,726,2017,1490000,22038,1,0,0,0
21,751,2013,600000,80000,1,0,0,0
18,152,2010,120000,90000,0,0,0,0
25,311,2012,320000,140000,1,0,0,1
17,1394,2011,400000,120000,1,0,0,1
18,346,2015,302000,60000,1,0,0,0
3,165,2011,130000,80000,1,0,0,1
18,1395,2014,150000,60000,0,0,0,1
25,661,2012,200000,90000,1,0,0,1
26,946,2012,950000,80000,1,0,0,0
18,103,2008,120000,175000,1,0,0,1
17,1271,2019,1400000,10000,1,0,0,0
10,1396,2017,620000,65000,0,0,0,0
26,1380,2012,449000,90000,1,0,0,0
18,39,2007,100000,70000,0,0,0,0
10,519,2018,600000,2500,0,0,0,0
9,4,2016,700000,35000,1,0,0,0
3,165,2012,250000,40000,1,0,0,0
18,1397,2018,550000,63000,0,0,0,0
24,23,2013,675000,88000,1,1,1,0
21,602,2015,530000,55000,1,1,0,0
3,798,2014,325000,71014,1,1,0,0
23,805,2015,370000,60000,1,1,0,0
24,1348,2014,360000,70000,1,0,0,0
24,1398,2012,650000,60000,0,1,1,0
8,593,2012,199000,92000,1,1,0,2
17,711,2014,285000,89126,1,0,0,0
27,1399,2009,260000,134000,1,0,1,0
18,502,2019,869999,15000,0,1,1,0
10,763,2016,425000,42500,1,1,0,0
3,166,2012,490000,42000,1,1,1,0
17,1037,2015,750000,70000,1,0,1,1
9,158,2004,125000,110000,0,0,0,2
6,1200,2014,221000,131365,1,0,0,0
27,1400,2016,724000,48980,1,1,1,0
9,1401,2014,440000,46000,0,1,1,0
3,116,2009,70000,60000,0,0,0,2
18,1402,2015,511000,58000,1,1,0,0
18,1211,2016,790000,22000,1,1,0,0
10,1396,2017,640000,37000,0,0,0,0
10,37,2009,120000,70000,0,0,0,3
3,165,2012,126000,98900,1,0,0,2
3,165,2012,120000,125000,1,0,0,0
17,336,2017,650000,60000,1,0,0,0
10,559,2014,450000,80000,0,0,0,1
18,1221,2010,110000,80000,2,0,0,3
17,246,2017,600000,40000,1,0,0,0
17,474,2012,620000,80000,1,0,0,1
8,305,2014,600000,30000,1,0,0,0
17,869,2018,795000,35000,1,0,0,0
25,1403,2011,300000,180000,1,0,0,2
23,475,2015,495000,60000,1,0,0,0
1,398,2013,1580000,86000,1,1,1,0
1,622,2015,1750000,127643,1,1,1,0
25,532,2018,1350000,34000,1,0,1,0
17,89,2014,350000,145000,1,0,0,0
5,1404,2018,300000,25000,0,0,1,0
25,623,2018,400000,54000,0,1,0,1
1,21,2014,1750000,102354,1,1,1,0
18,101,1999,70000,70000,0,0,0,3
21,1405,2018,500000,70000,1,0,0,0
1,570,2017,2575000,36000,1,1,1,0
9,802,2014,345000,58000,0,1,0,0
25,139,2013,220000,100000,1,0,0,0
1,624,2014,1850000,62237,0,1,1,0
10,128,2005,114999,90000,0,1,0,1
18,0,1999,50000,100000,0,0,0,1
9,1406,2017,585000,14000,0,1,0,0
8,361,2018,950000,21394,1,1,0,0
18,1407,2018,625000,13800,0,0,1,0
10,1408,2017,1035000,23000,0,1,1,0
5,625,2015,310000,32686,0,1,0,0
17,89,2017,600000,99700,1,0,0,0
26,378,2019,3100000,5000,1,0,1,0
9,245,2014,650000,49654,1,1,0,0
10,559,2016,550000,45457,0,1,0,0
10,107,2017,1260000,39221,1,1,0,0
10,408,2016,660000,48220,0,1,0,0
10,408,2017,700000,11114,0,1,0,0
10,1031,2008,235000,60208,1,1,0,0
27,712,2013,475000,80000,1,1,0,0
19,1409,2008,795000,98600,1,1,1,0
1,1410,2016,8900000,13000,0,1,1,0
1,1041,2015,3200000,30000,1,1,1,0
16,1411,2019,1860000,18000,0,1,1,0
15,1412,2010,4200000,100000,1,1,1,0
9,1413,2015,850000,58000,0,1,1,0
17,89,2017,585000,85441,1,1,0,0
17,411,2015,380000,64541,1,1,0,0
18,95,2019,650000,35000,1,0,0,0
18,1063,2018,600000,30000,0,0,0,0
21,1363,2017,434999,16267,0,1,0,0
27,712,2013,525000,71500,1,1,0,0
2,168,2019,4800000,12999,1,1,1,0
3,427,2008,160000,80000,0,0,0,0
18,746,2007,160000,90000,0,0,0,1
3,238,2012,125000,28000,0,0,0,0
17,246,2015,430000,200000,1,0,0,0
10,8,2017,900000,14700,0,0,0,0
18,152,2000,61000,90000,0,0,0,1
18,479,2017,400000,50000,0,0,0,0
10,642,2009,150000,100000,0,0,0,1
27,1414,2019,950000,24000,0,0,1,0
25,139,2013,220000,100000,1,0,0,0
10,1006,2007,110000,90000,0,0,0,0
25,1415,2015,375000,30000,0,0,0,0
5,1416,2017,350000,80000,0,0,0,0
10,180,2012,310000,92686,1,1,0,1
25,483,2010,90000,300000,0,0,0,2
27,1298,2011,350000,90000,0,0,0,1
10,985,2003,100000,60000,0,0,0,0
17,1417,2017,1300000,40000,1,0,1,0
18,133,2004,70000,90000,0,0,0,3
3,1029,2013,225000,80000,1,0,0,0
9,1030,2002,145000,100000,0,0,0,0
8,113,2018,930000,20000,1,0,0,0
18,422,2019,550000,51000,0,0,0,0
18,5,2008,85000,120000,0,0,0,1
10,1418,2014,280000,55000,0,0,0,0
10,49,2018,360000,6000,0,0,0,0
18,39,2011,150000,40000,0,0,0,1
24,1419,2017,900000,15000,0,0,1,0
0,1420,2005,120000,50000,1,0,0,1
6,170,2010,215000,90000,0,0,0,1
23,805,2013,550000,38500,1,0,0,0
25,945,2018,775000,35000,0,0,0,0
18,1421,2001,409999,49359,0,0,0,2
18,1356,2005,65000,70000,0,0,0,1
18,1,2008,200000,90000,0,0,0,1
18,35,2010,240000,50000,0,0,0,1
26,635,2012,800000,108731,1,0,0,0
26,1422,2010,400000,120000,1,0,0,0
25,1385,2016,500000,60000,1,0,0,0
17,1423,2007,150000,90000,1,0,0,2
26,50,2014,500000,140000,1,0,0,1
10,49,2014,320000,80000,0,0,0,0
21,1185,2013,300000,90000,1,0,0,0
23,1032,2017,650000,40000,1,0,0,0
18,229,2018,285000,14000,0,0,0,0
25,1424,2012,360000,70000,1,0,0,1
9,327,2009,450000,55000,0,0,0,1
18,39,2011,175000,60000,0,0,0,2
3,1121,2011,350000,74000,1,0,0,1
8,261,2020,530000,45000,1,1,0,0
9,1425,2017,1025000,38000,1,1,0,0
9,1028,2017,950000,24000,1,1,0,0
9,487,2017,725000,29976,0,1,0,0
9,1426,2017,919999,41000,0,1,0,0
